mid	pageviews	entity_name	wiki_url	valid
/m/0l1k8	21698	Fife	https://en.wikipedia.org/wiki/Fife	1
/m/040vgd	49267	Habsburg_Monarchy	https://en.wikipedia.org/wiki/Habsburg_Monarchy	1
/m/0gsy3b	30546	Sex_comedy	https://en.wikipedia.org/wiki/Sex_comedy	1
/m/01c92g	2706	Grammy_Award_for_Best_Male_Pop_Vocal_Performance	https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Male_Pop_Vocal_Performance	1
/m/0q9kd	221447	Danny_DeVito	https://en.wikipedia.org/wiki/Danny_DeVito	1
/m/01w3lzq	112497	Kate_Bush	https://en.wikipedia.org/wiki/Kate_Bush	1
/m/04mvk7	0			0
/m/0v1xg	8697	Bay_City_Michigan	https://en.wikipedia.org/wiki/Bay_City_Michigan	1
/m/02nvg1	9012	Kellogg_School_of_Management	https://en.wikipedia.org/wiki/Kellogg_School_of_Management	1
/m/01mw2x	0			0
/m/01_sz1	2361	Electropunk	https://en.wikipedia.org/wiki/Electropunk	1
/m/04cygb3	23894	Reliance_Entertainment	https://en.wikipedia.org/wiki/Reliance_Entertainment	1
/m/01wy6	28782	Clarinet	https://en.wikipedia.org/wiki/Clarinet	1
/m/0fc32	2973	Ontario_County_New_York	https://en.wikipedia.org/wiki/Ontario_County_New_York	1
/m/02cqbx	14765	Edith_Head	https://en.wikipedia.org/wiki/Edith_Head	1
/m/0257wh	441	Grammy_Award_for_Best_Instrumental_Soloist_Performance_(without_orchestra)	https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Instrumental_Soloist_Performance_(without_orchestra)	1
/m/06pk8	104582	Spike_Jonze	https://en.wikipedia.org/wiki/Spike_Jonze	1
/m/02pbp9	20817	Jeff_Probst	https://en.wikipedia.org/wiki/Jeff_Probst	1
/m/03061d	87926	Dylan_McDermott	https://en.wikipedia.org/wiki/Dylan_McDermott	1
/m/08z0wx	11053	Gothic_metal	https://en.wikipedia.org/wiki/Gothic_metal	1
/m/051cc	383871	Martin_Luther_King_Jr.	https://en.wikipedia.org/wiki/Martin_Luther_King_Jr.	1
/m/06cl2w	83763	Joel_Edgerton	https://en.wikipedia.org/wiki/Joel_Edgerton	1
/m/0n2k5	8092	Hamilton_County_Ohio	https://en.wikipedia.org/wiki/Hamilton_County_Ohio	1
/m/02pb2bp	8494	Metropolis_(2001_film)	https://en.wikipedia.org/wiki/Metropolis_(2001_film)	1
/m/01fyzy	213829	Rob_Schneider	https://en.wikipedia.org/wiki/Rob_Schneider	1
/m/0329nn	38055	Romania_national_football_team	https://en.wikipedia.org/wiki/Romania_national_football_team	1
/m/03m7d	58343	Hezbollah	https://en.wikipedia.org/wiki/Hezbollah	1
/m/0d8c4	20754	Lockheed_Corporation	https://en.wikipedia.org/wiki/Lockheed_Corporation	1
/m/02l424	7413	Xavier_University	https://en.wikipedia.org/wiki/Xavier_University	1
/m/01grmk	11849	1st_United_States_Congress	https://en.wikipedia.org/wiki/1st_United_States_Congress	1
/m/014162	14237	East_Riding_of_Yorkshire	https://en.wikipedia.org/wiki/East_Riding_of_Yorkshire	1
/m/02w670	3937	Victor_Young	https://en.wikipedia.org/wiki/Victor_Young	1
/m/019vsw	28077	Harrow_School	https://en.wikipedia.org/wiki/Harrow_School	1
/m/0p7vt	9489	Rocky_Mount_North_Carolina	https://en.wikipedia.org/wiki/Rocky_Mount_North_Carolina	1
/m/02v60l	154949	David_Arquette	https://en.wikipedia.org/wiki/David_Arquette	1
/m/01wgjj5	36877	Adam_Ant	https://en.wikipedia.org/wiki/Adam_Ant	1
/m/024tj	2081	Clarence_Brown	https://en.wikipedia.org/wiki/Clarence_Brown	1
/m/07mz77	22379	Udo_Kier	https://en.wikipedia.org/wiki/Udo_Kier	1
/m/01gg59	164146	A._R._Rahman	https://en.wikipedia.org/wiki/A._R._Rahman	1
/m/01qvgl	35974	Aimee_Mann	https://en.wikipedia.org/wiki/Aimee_Mann	1
/m/015nvj	9279	Carol_Reed	https://en.wikipedia.org/wiki/Carol_Reed	1
/m/07vf5c	21173	Evita_(1996_film)	https://en.wikipedia.org/wiki/Evita_(1996_film)	1
/m/01whw6	0			0
/m/0_g_6	6438	Greensburg_Pennsylvania	https://en.wikipedia.org/wiki/Greensburg_Pennsylvania	1
/m/01g3gq	72568	Final_Destination_(film)	https://en.wikipedia.org/wiki/Final_Destination_(film)	1
/m/0jbyg	69097	Art_Garfunkel	https://en.wikipedia.org/wiki/Art_Garfunkel	1
/m/02x17c2	441	Satellite_Award_for_Best_Original_Song	https://en.wikipedia.org/wiki/Satellite_Award_for_Best_Original_Song	1
/m/067nv	4619	Preacher	https://en.wikipedia.org/wiki/Preacher	1
/m/0f1sm	37226	Hartford_Connecticut	https://en.wikipedia.org/wiki/Hartford_Connecticut	1
/m/0j8f09z	13687	Beasts_of_the_Southern_Wild	https://en.wikipedia.org/wiki/Beasts_of_the_Southern_Wild	1
/m/0235n9	17817	Shrewsbury	https://en.wikipedia.org/wiki/Shrewsbury	1
/m/04fhxp	61503	Steve_Zahn	https://en.wikipedia.org/wiki/Steve_Zahn	1
/m/06c7mk	7731	Vejle_Boldklub	https://en.wikipedia.org/wiki/Vejle_Boldklub	1
/m/015j7	5438781	Bible	https://en.wikipedia.org/wiki/Bible	1
/m/04s430	51061	Chris_Parnell	https://en.wikipedia.org/wiki/Chris_Parnell	1
/m/0gbtbm	13868	11	https://en.wikipedia.org/wiki/The_Path_to_9/11	1
/m/041td_	6538	Topsy-Turvy	https://en.wikipedia.org/wiki/Topsy-Turvy	1
/m/04sj3	138339	Madagascar	https://en.wikipedia.org/wiki/Madagascar	1
/m/09v478h	230	Hong_Kong_Film_Award_for_Best_Supporting_Actress	https://en.wikipedia.org/wiki/Hong_Kong_Film_Award_for_Best_Supporting_Actress	1
/m/0fs_s	19163	Brno	https://en.wikipedia.org/wiki/Brno	1
/m/0r3tb	11435	Palm_Desert_California	https://en.wikipedia.org/wiki/Palm_Desert_California	1
/m/03fkgg	6039	Ohio_Senate	https://en.wikipedia.org/wiki/Ohio_Senate	1
/m/0bsj9	39011	Anthrax_(American_band)	https://en.wikipedia.org/wiki/Anthrax_(American_band)	1
/m/082mc	57334	Waffen-SS	https://en.wikipedia.org/wiki/Waffen-SS	1
/m/0cv1w	7299	Howard_County_Maryland	https://en.wikipedia.org/wiki/Howard_County_Maryland	1
/m/03d178b	12701	The_Wire_(season_3)	https://en.wikipedia.org/wiki/The_Wire_(season_3)	1
/m/029skd	1570	North_Norfolk	https://en.wikipedia.org/wiki/North_Norfolk	1
/m/02r9qt	4492	Sports_Illustrated_Sportsperson_of_the_Year	https://en.wikipedia.org/wiki/Sports_Illustrated_Sportsperson_of_the_Year	1
/m/0f1r9	25878	United_States_Department_of_the_Treasury	https://en.wikipedia.org/wiki/United_States_Department_of_the_Treasury	1
/m/0xqf3	15042	Red_Bank_New_Jersey	https://en.wikipedia.org/wiki/Red_Bank_New_Jersey	1
/m/0f67f	17782	Kalamazoo_Michigan	https://en.wikipedia.org/wiki/Kalamazoo_Michigan	1
/m/0pmw9	41730	Paul_Shaffer	https://en.wikipedia.org/wiki/Paul_Shaffer	1
/m/01q9mk	64884	Heisman_Trophy	https://en.wikipedia.org/wiki/Heisman_Trophy	1
/m/07zmj	16735	Venice_Film_Festival	https://en.wikipedia.org/wiki/Venice_Film_Festival	1
/m/029jpy	104682	New_England	https://en.wikipedia.org/wiki/New_England	1
/m/084n_	100488	Weimar_Republic	https://en.wikipedia.org/wiki/Weimar_Republic	1
/m/09x3r	36273	1936_Summer_Olympics	https://en.wikipedia.org/wiki/1936_Summer_Olympics	1
/m/0ws7	109031	Arizona_Cardinals	https://en.wikipedia.org/wiki/Arizona_Cardinals	1
/m/0cf08	89011	Rocky	https://en.wikipedia.org/wiki/Rocky	1
/m/0690dn	7984	Troyes_AC	https://en.wikipedia.org/wiki/Troyes_AC	1
/m/0jkhr	19586	North_Carolina_State_University	https://en.wikipedia.org/wiki/North_Carolina_State_University	1
/m/03gt7s	2733	Thrashcore	https://en.wikipedia.org/wiki/Thrashcore	1
/m/03zz8b	248758	Amanda_Seyfried	https://en.wikipedia.org/wiki/Amanda_Seyfried	1
/m/064ndc	29688	Radio_(2003_film)	https://en.wikipedia.org/wiki/Radio_(2003_film)	1
/m/01_6hg	29802	Delicatessen	https://en.wikipedia.org/wiki/Delicatessen	1
/m/031zkw	117824	Lou_Diamond_Phillips	https://en.wikipedia.org/wiki/Lou_Diamond_Phillips	1
/m/021j38	24580	Chittagong	https://en.wikipedia.org/wiki/Chittagong	1
/m/01x96	14487	Concord_New_Hampshire	https://en.wikipedia.org/wiki/Concord_New_Hampshire	1
/m/02ll45	27646	The_Mission_(1986_film)	https://en.wikipedia.org/wiki/The_Mission_(1986_film)	1
/m/04qmr	215376	Linkin_Park	https://en.wikipedia.org/wiki/Linkin_Park	1
/m/0ntpv	2791	Allen_County_Indiana	https://en.wikipedia.org/wiki/Allen_County_Indiana	1
/m/02y9wq	20235	Dunedin	https://en.wikipedia.org/wiki/Dunedin	1
/m/051zy_b	98934	A_Few_Good_Men	https://en.wikipedia.org/wiki/A_Few_Good_Men	1
/m/0571m	99086	Mulholland_Drive_(film)	https://en.wikipedia.org/wiki/Mulholland_Drive_(film)	1
/m/05rgl	97630	Pacific_Ocean	https://en.wikipedia.org/wiki/Pacific_Ocean	1
/m/05gjfk	2403	Sandefjord_Fotball	https://en.wikipedia.org/wiki/Sandefjord_Fotball	1
/m/0162v	121839	Barbados	https://en.wikipedia.org/wiki/Barbados	1
/m/0fpkxfd	592	2011_Sundance_Film_Festival	https://en.wikipedia.org/wiki/2011_Sundance_Film_Festival	1
/m/02f6g5	54953	50_First_Dates	https://en.wikipedia.org/wiki/50_First_Dates	1
/m/08qxx9	202137	Michael_Fassbender	https://en.wikipedia.org/wiki/Michael_Fassbender	1
/m/02ts3h	63585	Vivica_A._Fox	https://en.wikipedia.org/wiki/Vivica_A._Fox	1
/m/01l2m3	68721	Heart_failure	https://en.wikipedia.org/wiki/Heart_failure	1
/m/0cw51	25287	Bhopal	https://en.wikipedia.org/wiki/Bhopal	1
/m/03bxwtd	46979	Ryan_Tedder	https://en.wikipedia.org/wiki/Ryan_Tedder	1
/m/0hg45	46272	Angina	https://en.wikipedia.org/wiki/Angina	1
/m/09z1lg	8102	Calle_13_(band)	https://en.wikipedia.org/wiki/Calle_13_(band)	1
/m/011yhm	310754	Fargo_(film)	https://en.wikipedia.org/wiki/Fargo_(film)	1
/m/0_j_z	6921	Pawtucket_Rhode_Island	https://en.wikipedia.org/wiki/Pawtucket_Rhode_Island	1
/m/0fs1v	17776	Port-au-Prince	https://en.wikipedia.org/wiki/Port-au-Prince	1
/m/05mgj0	2293	UK_Film_Council	https://en.wikipedia.org/wiki/UK_Film_Council	1
/m/017v_	97290	Bavaria	https://en.wikipedia.org/wiki/Bavaria	1
/m/02h0f3	36986	Harry_Morgan	https://en.wikipedia.org/wiki/Harry_Morgan	1
/m/0r172	12583	Whittier_California	https://en.wikipedia.org/wiki/Whittier_California	1
/m/0b7gxq	1380	Aaron_Shure	https://en.wikipedia.org/wiki/Aaron_Shure	1
/m/01f7jt	86997	Back_to_the_Future_Part_II	https://en.wikipedia.org/wiki/Back_to_the_Future_Part_II	1
/m/02r0csl	654	BAFTA_Award_for_Best_Makeup_and_Hair	https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Makeup_and_Hair	1
/m/05j085	198	Governor_General's_Award_for_English-language_non-fiction	https://en.wikipedia.org/wiki/Governor_General's_Award_for_English-language_non-fiction	1
/m/02r2qt7	0			0
/m/067gh	153422	PlayStation_3	https://en.wikipedia.org/wiki/PlayStation_3	1
/m/01pgzn_	195484	Lindsay_Lohan	https://en.wikipedia.org/wiki/Lindsay_Lohan	1
/m/03j76b	25660	AC_Sparta_Prague	https://en.wikipedia.org/wiki/AC_Sparta_Prague	1
/m/07glc4	8511	Tabitha_St._Germain	https://en.wikipedia.org/wiki/Tabitha_St._Germain	1
/m/0mxcf	3462	Deschutes_County_Oregon	https://en.wikipedia.org/wiki/Deschutes_County_Oregon	1
/m/054gwt	80550	The_Challenge_(TV_series)	https://en.wikipedia.org/wiki/The_Challenge_(TV_series)	1
/m/051m56	21354	Joe_Diffie	https://en.wikipedia.org/wiki/Joe_Diffie	1
/m/0c_dx	28700	Pulitzer_Prize_for_Fiction	https://en.wikipedia.org/wiki/Pulitzer_Prize_for_Fiction	1
/m/06rf7	26753	Schleswig-Holstein	https://en.wikipedia.org/wiki/Schleswig-Holstein	1
/m/049fbh	9777	Empoli_F.C.	https://en.wikipedia.org/wiki/Empoli_F.C.	1
/m/01rlxt	7347	Rick_Berman	https://en.wikipedia.org/wiki/Rick_Berman	1
/m/026c0p	23637	Roy_Kinnear	https://en.wikipedia.org/wiki/Roy_Kinnear	1
/m/0c31_	6676	Andrzej_Wajda	https://en.wikipedia.org/wiki/Andrzej_Wajda	1
/m/032r4n	7086	Columbia_College_(New_York)	https://en.wikipedia.org/wiki/Columbia_College_(New_York)	1
/m/0212ny	22473	Ukrainian_Soviet_Socialist_Republic	https://en.wikipedia.org/wiki/Ukrainian_Soviet_Socialist_Republic	1
/m/04kjrv	49314	Matt_Bellamy	https://en.wikipedia.org/wiki/Matt_Bellamy	1
/m/0fxrk	46548	Hokkaido	https://en.wikipedia.org/wiki/Hokkaido	1
/m/01br2w	203293	The_Passion_of_the_Christ	https://en.wikipedia.org/wiki/The_Passion_of_the_Christ	1
/m/018djs	9164	Brantford	https://en.wikipedia.org/wiki/Brantford	1
/m/0w0d	24571	Archery	https://en.wikipedia.org/wiki/Archery	1
/m/017_qw	31701	Film_score	https://en.wikipedia.org/wiki/Film_score	1
/m/01g27f	32491	Drowning	https://en.wikipedia.org/wiki/Drowning	1
/m/018qt8	8001	Ibaraki_Prefecture	https://en.wikipedia.org/wiki/Ibaraki_Prefecture	1
/m/09hzc	16747	Avignon	https://en.wikipedia.org/wiki/Avignon	1
/m/0dzbl	80177	Eton_College	https://en.wikipedia.org/wiki/Eton_College	1
/m/0gmdkyy	17843	84th_Academy_Awards	https://en.wikipedia.org/wiki/84th_Academy_Awards	1
/m/04107	84933	John_Steinbeck	https://en.wikipedia.org/wiki/John_Steinbeck	1
/m/026mml	953	Grammy_Award_for_Best_Bluegrass_Album	https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Bluegrass_Album	1
/m/025vry	7003	Erich_Wolfgang_Korngold	https://en.wikipedia.org/wiki/Erich_Wolfgang_Korngold	1
/m/07_kq	36639	Vilnius	https://en.wikipedia.org/wiki/Vilnius	1
/m/03zv2t	11061	Lund	https://en.wikipedia.org/wiki/Lund	1
/m/020l9r	74487	Johnny_Knoxville	https://en.wikipedia.org/wiki/Johnny_Knoxville	1
/m/0272vm	39639	Northern_Ireland_national_football_team	https://en.wikipedia.org/wiki/Northern_Ireland_national_football_team	1
/m/0m31m	97684	Joseph_Fiennes	https://en.wikipedia.org/wiki/Joseph_Fiennes	1
/m/0jkvj	17316	1976_Summer_Olympics	https://en.wikipedia.org/wiki/1976_Summer_Olympics	1
/m/01364q	51613	Al_Green	https://en.wikipedia.org/wiki/Al_Green	1
/m/0619m3	7291	Swingman	https://en.wikipedia.org/wiki/Swingman	1
/m/0gj8t_b	28397	Rock_of_Ages_(2012_film)	https://en.wikipedia.org/wiki/Rock_of_Ages_(2012_film)	1
/m/08x9pc	46194	Imperial_House_of_Japan	https://en.wikipedia.org/wiki/Imperial_House_of_Japan	1
/m/014bmh	12002	Car_bomb	https://en.wikipedia.org/wiki/Car_bomb	1
/m/02pyyld	0			0
/m/05njyy	5135	New_York_Law_School	https://en.wikipedia.org/wiki/New_York_Law_School	1
/m/0161jj	30172	Bournemouth	https://en.wikipedia.org/wiki/Bournemouth	1
/m/0c8tkt	64476	The_Blues_Brothers_(film)	https://en.wikipedia.org/wiki/The_Blues_Brothers_(film)	1
/m/0mlxt	3841	Spokane_County_Washington	https://en.wikipedia.org/wiki/Spokane_County_Washington	1
/m/040hg8	2599	Province_of_Brescia	https://en.wikipedia.org/wiki/Province_of_Brescia	1
/m/04228s	7501	Road_movie	https://en.wikipedia.org/wiki/Road_movie	1
/m/0g56t9t	82859	Frankenweenie_(2012_film)	https://en.wikipedia.org/wiki/Frankenweenie_(2012_film)	1
/m/033wx9	109623	Ashlee_Simpson	https://en.wikipedia.org/wiki/Ashlee_Simpson	1
/m/04knh6	4086	Club_Universitario_de_Deportes	https://en.wikipedia.org/wiki/Club_Universitario_de_Deportes	1
/m/017gxw	35642	Penelope_Wilton	https://en.wikipedia.org/wiki/Penelope_Wilton	1
/m/0g7s1n	1015	RCD_Espanyol_B	https://en.wikipedia.org/wiki/RCD_Espanyol_B	1
/m/042s9	108097	Jainism	https://en.wikipedia.org/wiki/Jainism	1
/m/06d6y	22853	Richard_Matheson	https://en.wikipedia.org/wiki/Richard_Matheson	1
/m/0zchj	28397	Bend_Oregon	https://en.wikipedia.org/wiki/Bend_Oregon	1
/m/01p4wv	79071	That_'70s_Show	https://en.wikipedia.org/wiki/That_'70s_Show	1
/m/057xs89	3474	MTV_Movie_Award_for_Best_Villain	https://en.wikipedia.org/wiki/MTV_Movie_Award_for_Best_Villain	1
/m/0lbfv	24634	University_of_Manchester	https://en.wikipedia.org/wiki/University_of_Manchester	1
/m/019l3m	25083	Anne_Baxter	https://en.wikipedia.org/wiki/Anne_Baxter	1
/m/0266bd5	29410	SV_Werder_Bremen	https://en.wikipedia.org/wiki/SV_Werder_Bremen	1
/m/0d4xmp	2559	Deathgrind	https://en.wikipedia.org/wiki/Deathgrind	1
/m/0p5vf	27493	Member_of_parliament	https://en.wikipedia.org/wiki/Member_of_parliament	1
/m/0hhjk	31272	Museum_of_Modern_Art	https://en.wikipedia.org/wiki/Museum_of_Modern_Art	1
/m/02p_7cr	0			0
/m/01w272y	15786	Raphael_Saadiq	https://en.wikipedia.org/wiki/Raphael_Saadiq	1
/m/056rgc	41929	Campbell_Scott	https://en.wikipedia.org/wiki/Campbell_Scott	1
/m/01b4p4	13316	New_Romantic	https://en.wikipedia.org/wiki/New_Romantic	1
/m/02s5v5	32768	Sarah_Polley	https://en.wikipedia.org/wiki/Sarah_Polley	1
/m/06pwfk	3200	Fat_Possum_Records	https://en.wikipedia.org/wiki/Fat_Possum_Records	1
/m/0g8_vp	0			0
/m/0ply0	63724	Orlando_Florida	https://en.wikipedia.org/wiki/Orlando_Florida	1
/m/0814k3	10446	Michelle_Ruff	https://en.wikipedia.org/wiki/Michelle_Ruff	1
/m/06c97	552545	Richard_Nixon	https://en.wikipedia.org/wiki/Richard_Nixon	1
/m/0bkg4	127133	Brian_May	https://en.wikipedia.org/wiki/Brian_May	1
/m/02mw6c	9776	Wellington_College_Berkshire	https://en.wikipedia.org/wiki/Wellington_College_Berkshire	1
/m/01clyr	24928	Polydor_Records	https://en.wikipedia.org/wiki/Polydor_Records	1
/m/014b6c	3338	St._Charles_County_Missouri	https://en.wikipedia.org/wiki/St._Charles_County_Missouri	1
/m/01_1pv	26700	Bedknobs_and_Broomsticks	https://en.wikipedia.org/wiki/Bedknobs_and_Broomsticks	1
/m/01zk9d	12217	St_Andrews	https://en.wikipedia.org/wiki/St_Andrews	1
/m/027_tg	42298	FX_(TV_channel)	https://en.wikipedia.org/wiki/FX_(TV_channel)	1
/m/03bzc7	8146	Dark_ambient	https://en.wikipedia.org/wiki/Dark_ambient	1
/m/0bpsmq	14382	Life_simulation_game	https://en.wikipedia.org/wiki/Life_simulation_game	1
/m/07_dn	91441	Verizon_Communications	https://en.wikipedia.org/wiki/Verizon_Communications	1
/m/0n7q7	1167	Cass_County_Nebraska	https://en.wikipedia.org/wiki/Cass_County_Nebraska	1
/m/047cx	84869	King_Crimson	https://en.wikipedia.org/wiki/King_Crimson	1
/m/0k0rf	22497	Rope_(film)	https://en.wikipedia.org/wiki/Rope_(film)	1
/m/0cd2vh9	0			0
/m/01qb5d	61972	X2_(film)	https://en.wikipedia.org/wiki/X2_(film)	1
/m/0f1pyf	3786	Keith_Andrews_(footballer)	https://en.wikipedia.org/wiki/Keith_Andrews_(footballer)	1
/m/014d4v	12528	University_of_York	https://en.wikipedia.org/wiki/University_of_York	1
/m/07y8l9	54380	John_Michael_Higgins	https://en.wikipedia.org/wiki/John_Michael_Higgins	1
/m/01ygv2	8185	TVB	https://en.wikipedia.org/wiki/TVB	1
/m/04f525m	22580	Summit_Entertainment	https://en.wikipedia.org/wiki/Summit_Entertainment	1
/m/0y09	45448	Analgesic	https://en.wikipedia.org/wiki/Analgesic	1
/m/03b78r	21601	Kevin_Clash	https://en.wikipedia.org/wiki/Kevin_Clash	1
/m/0bnzd	13770	In_the_Bedroom	https://en.wikipedia.org/wiki/In_the_Bedroom	1
/m/050g1v	3535	Southern_gospel	https://en.wikipedia.org/wiki/Southern_gospel	1
/m/03qbh5	1481	Grammy_Award_for_Best_Pop_Collaboration_with_Vocals	https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Pop_Collaboration_with_Vocals	1
/m/0m2gz	4792	Litchfield_County_Connecticut	https://en.wikipedia.org/wiki/Litchfield_County_Connecticut	1
/m/04088s0	0			0
/m/05hgj	46967	Novel	https://en.wikipedia.org/wiki/Novel	1
/m/0h095	12274	Haarlem	https://en.wikipedia.org/wiki/Haarlem	1
/m/0dx84s	7526	2005_Major_League_Baseball_season	https://en.wikipedia.org/wiki/2005_Major_League_Baseball_season	1
/m/0g1rw	92906	Metro-Goldwyn-Mayer	https://en.wikipedia.org/wiki/Metro-Goldwyn-Mayer	1
/m/02r6nbc	539	CWA_Ian_Fleming_Steel_Dagger	https://en.wikipedia.org/wiki/CWA_Ian_Fleming_Steel_Dagger	1
/m/022kcs	28298	Royal_Victorian_Order	https://en.wikipedia.org/wiki/Royal_Victorian_Order	1
/m/0fs29	21477	Port_of_Spain	https://en.wikipedia.org/wiki/Port_of_Spain	1
/m/0288crq	0			0
/m/05lbzg	15152	First_War_of_Scottish_Independence	https://en.wikipedia.org/wiki/First_War_of_Scottish_Independence	1
/m/07ldhs	205235	Taylor_Lautner	https://en.wikipedia.org/wiki/Taylor_Lautner	1
/m/01_xtx	324270	Bradley_Cooper	https://en.wikipedia.org/wiki/Bradley_Cooper	1
/m/01_f_5	216371	Sofia_Coppola	https://en.wikipedia.org/wiki/Sofia_Coppola	1
/m/03c17w7	790	Florida_Department_of_Environmental_Protection	https://en.wikipedia.org/wiki/Florida_Department_of_Environmental_Protection	1
/m/0s3pw	14487	Champaign_Illinois	https://en.wikipedia.org/wiki/Champaign_Illinois	1
/m/03f1d47	37116	Macy_Gray	https://en.wikipedia.org/wiki/Macy_Gray	1
/m/030nwm	9779	Heriot-Watt_University	https://en.wikipedia.org/wiki/Heriot-Watt_University	1
/m/05xd_v	10302	Michael_Murphy_(actor)	https://en.wikipedia.org/wiki/Michael_Murphy_(actor)	1
/m/02qhlm	32570	Portsmouth_F.C.	https://en.wikipedia.org/wiki/Portsmouth_F.C.	1
/m/0178rl	31595	Tim_Rice	https://en.wikipedia.org/wiki/Tim_Rice	1
/m/02kx91	4604	UTV_(TV_channel)	https://en.wikipedia.org/wiki/UTV_(TV_channel)	1
/m/0bmh4	218898	Elizabeth_Taylor	https://en.wikipedia.org/wiki/Elizabeth_Taylor	1
/m/024rgt	56858	New_Line_Cinema	https://en.wikipedia.org/wiki/New_Line_Cinema	1
/m/07rnh	18017	The_Fall_(band)	https://en.wikipedia.org/wiki/The_Fall_(band)	1
/m/02h8hr	18280	Akira_Ishida	https://en.wikipedia.org/wiki/Akira_Ishida	1
/m/0mmty	3335	Clallam_County_Washington	https://en.wikipedia.org/wiki/Clallam_County_Washington	1
/m/05pxnmb	7770	Imagine_That_(film)	https://en.wikipedia.org/wiki/Imagine_That_(film)	1
/m/095x_	80042	Todd_Rundgren	https://en.wikipedia.org/wiki/Todd_Rundgren	1
/m/02qgyv	64296	John_C._Reilly	https://en.wikipedia.org/wiki/John_C._Reilly	1
/m/07qg8v	4799	8_Women	https://en.wikipedia.org/wiki/8_Women	1
/m/016ky6	39114	Big_(film)	https://en.wikipedia.org/wiki/Big_(film)	1
/m/049kw	21427	Kingston_upon_Thames	https://en.wikipedia.org/wiki/Kingston_upon_Thames	1
/m/01k_0fp	75433	Roger_Daltrey	https://en.wikipedia.org/wiki/Roger_Daltrey	1
/m/03qrh9	3960	Hiroshima_Toyo_Carp	https://en.wikipedia.org/wiki/Hiroshima_Toyo_Carp	1
/m/01qrb2	0			0
/m/09k9d0	2822	Fordham_University_School_of_Law	https://en.wikipedia.org/wiki/Fordham_University_School_of_Law	1
/m/02pb53	10718	Robert_Klein	https://en.wikipedia.org/wiki/Robert_Klein	1
/m/02zccd	10538	University_of_Louisiana_at_Lafayette	https://en.wikipedia.org/wiki/University_of_Louisiana_at_Lafayette	1
/m/0gj8nq2	22358	Abraham_Lincoln:_Vampire_Hunter	https://en.wikipedia.org/wiki/Abraham_Lincoln:_Vampire_Hunter	1
/m/06qgjh	32649	James_Hong	https://en.wikipedia.org/wiki/James_Hong	1
/m/025cn2	1803	Paul_Francis_Webster	https://en.wikipedia.org/wiki/Paul_Francis_Webster	1
/m/023slg	13983	Tony_Levin	https://en.wikipedia.org/wiki/Tony_Levin	1
/m/03wh8kl	0			0
/m/04jnd7	5437	Club_Necaxa	https://en.wikipedia.org/wiki/Club_Necaxa	1
/m/02237m	7661	Central_Saint_Martins	https://en.wikipedia.org/wiki/Central_Saint_Martins	1
/m/0399p	29588	Gilles_Deleuze	https://en.wikipedia.org/wiki/Gilles_Deleuze	1
/m/0gjqq	13051	Socialist_Unity_Party_of_Germany	https://en.wikipedia.org/wiki/Socialist_Unity_Party_of_Germany	1
/m/09f8q	19652	Augsburg	https://en.wikipedia.org/wiki/Augsburg	1
/m/05f8c2	6344	SK_Sturm_Graz	https://en.wikipedia.org/wiki/SK_Sturm_Graz	1
/m/0d2by	19924	Chinese_Americans	https://en.wikipedia.org/wiki/Chinese_Americans	1
/m/0239kh	3444	Cowbell_(instrument)	https://en.wikipedia.org/wiki/Cowbell_(instrument)	1
/m/02nd_	114491	Empire_State_Building	https://en.wikipedia.org/wiki/Empire_State_Building	1
/m/0mmrd	1967	Grant_County_Washington	https://en.wikipedia.org/wiki/Grant_County_Washington	1
/m/02qwgk	830	Schulich_School_of_Law	https://en.wikipedia.org/wiki/Schulich_School_of_Law	1
/m/04f4z1k	1359	1997_Major_League_Baseball_draft	https://en.wikipedia.org/wiki/1997_Major_League_Baseball_draft	1
/m/0bc773	8698	59th_Academy_Awards	https://en.wikipedia.org/wiki/59th_Academy_Awards	1
/m/05yd5	26761	Procedural_programming	https://en.wikipedia.org/wiki/Procedural_programming	1
/m/09wv__	3851	Art_Students_League_of_New_York	https://en.wikipedia.org/wiki/Art_Students_League_of_New_York	1
/m/07jxpf	31187	Jarhead_(film)	https://en.wikipedia.org/wiki/Jarhead_(film)	1
/m/026bfsh	0			0
/m/02581q	0			0
/m/018d6l	33637	Jack_Bruce	https://en.wikipedia.org/wiki/Jack_Bruce	1
/m/0bzrxn	1900	1995_NCAA_Division_I_Men's_Basketball_Tournament	https://en.wikipedia.org/wiki/1995_NCAA_Division_I_Men's_Basketball_Tournament	1
/m/05169r	12037	Cercle_Brugge_K.S.V.	https://en.wikipedia.org/wiki/Cercle_Brugge_K.S.V.	1
/m/030x48	22786	Lauren_Tom	https://en.wikipedia.org/wiki/Lauren_Tom	1
/m/026sv5l	50307	Mukesh_Rishi	https://en.wikipedia.org/wiki/Mukesh_Rishi	1
/m/01z9z1	5247	Whanganui	https://en.wikipedia.org/wiki/Whanganui	1
/m/03fn6z	3817	Sliema_Wanderers_F.C.	https://en.wikipedia.org/wiki/Sliema_Wanderers_F.C.	1
