node_id	score	valid	description
13995	0	0	\N
13996	0	0	\N
13997	0	0	\N
13998	0	0	\N
13999	0	0	\N
14000	0	0	\N
14001	0	0	\N
14002	0	0	\N
14003	0	0	\N
14004	0	0	\N
14005	0	0	\N
14006	0	0	\N
14007	0	0	\N
14008	0	0	\N
14009	0	0	\N
14010	0	0	\N
14011	0	0	\N
14012	0	0	\N
14013	0	0	\N
14014	0	0	\N
14015	0	0	\N
14016	0	0	\N
14017	0	0	\N
14018	0	0	\N
14019	0	0	\N
14020	0	0	\N
14021	0	0	\N
14022	0	0	\N
14023	0	0	\N
14024	0	0	\N
14025	0	0	\N
14026	0	0	\N
14027	0	0	\N
14028	0	0	\N
14029	0	0	\N
14030	0	0	\N
14031	0	0	\N
14032	0	0	\N
14033	0	0	\N
14034	0	0	\N
14035	0	0	\N
14036	0	0	\N
14037	0	0	\N
14038	0	0	\N
14039	0	0	\N
14040	0	0	\N
14041	0	0	\N
14042	0	0	\N
14043	0	0	\N
14044	0	0	\N
14045	0	0	\N
14046	0	0	\N
14047	0	0	\N
14048	0	0	\N
14049	0	0	\N
14050	0	0	\N
14051	0	0	\N
14052	0	0	\N
14053	0	0	\N
14054	0	0	\N
14055	0	0	\N
14056	0	0	\N
14057	0	0	\N
14058	0	0	\N
14059	0	0	\N
14060	0	0	\N
14061	0	0	\N
14062	0	0	\N
14063	0	0	\N
14064	0	0	\N
14065	0	0	\N
14066	0	0	\N
14067	0	0	\N
14068	0	0	\N
14069	0	0	\N
14070	0	0	\N
14071	0	0	\N
14072	0	0	\N
14073	0	0	\N
14074	0	0	\N
14075	0	0	\N
14076	0	0	\N
14077	0	0	\N
14078	0	0	\N
14079	0	0	\N
14080	0	0	\N
14081	0	0	\N
14082	0	0	\N
14083	0	0	\N
14084	0	0	\N
14085	0	0	\N
14086	0	0	\N
14087	0	0	\N
14088	0	0	\N
14089	0	0	\N
14090	0	0	\N
14091	0	0	\N
14092	0	0	\N
14093	0	0	\N
14094	0	0	\N
14095	0	0	\N
14096	0	0	\N
14097	0	0	\N
14098	0	0	\N
14099	0	0	\N
14100	0	0	\N
14101	0	0	\N
14102	0	0	\N
14103	0	0	\N
14104	0	0	\N
14105	0	0	\N
14106	0	0	\N
14107	0	0	\N
14108	0	0	\N
14109	0	0	\N
14110	0	0	\N
14111	0	0	\N
14112	0	0	\N
14113	0	0	\N
14114	0	0	\N
14115	0	0	\N
14116	0	0	\N
14117	0	0	\N
14118	0	0	\N
14119	0	0	\N
14120	0	0	\N
14121	0	0	\N
14122	0	0	\N
14123	0	0	\N
14124	0	0	\N
14125	0	0	\N
14126	0	0	\N
14127	0	0	\N
14128	0	0	\N
14129	0	0	\N
14130	0	0	\N
14131	0	0	\N
14132	0	0	\N
14133	0	0	\N
14134	0	0	\N
14135	0	0	\N
14136	0	0	\N
14137	0	0	\N
14138	0	0	\N
14139	0	0	\N
14140	0	0	\N
14141	0	0	\N
14142	0	0	\N
14143	0	0	\N
14144	0	0	\N
14145	0	0	\N
14146	0	0	\N
14147	0	0	\N
14148	0	0	\N
14149	0	0	\N
14150	0	0	\N
14151	0	0	\N
14152	0	0	\N
14153	0	0	\N
14154	0	0	\N
14155	0	0	\N
14156	0	0	\N
14157	0	0	\N
14158	0	0	\N
14159	0	0	\N
14160	0	0	\N
14161	0	0	\N
14162	0	0	\N
14163	0	0	\N
14164	0	0	\N
14165	0	0	\N
14166	0	0	\N
14167	0	0	\N
14168	0	0	\N
14169	0	0	\N
14170	0	0	\N
14171	0	0	\N
14172	0	0	\N
14173	0	0	\N
14174	0	0	\N
14175	0	0	\N
14176	0	0	\N
14177	0	0	\N
14178	0	0	\N
14179	0	0	\N
14180	0	0	\N
14181	0	0	\N
14182	0	0	\N
14183	0	0	\N
14184	0	0	\N
14185	0	0	\N
14186	0	0	\N
14187	0	0	\N
14188	0	0	\N
14189	0	0	\N
14190	0	0	\N
14191	0	0	\N
14192	0	0	\N
14193	0	0	\N
14194	0	0	\N
14195	0	0	\N
14196	0	0	\N
14197	0	0	\N
14198	0	0	\N
14199	0	0	\N
14200	0	0	\N
14201	0	0	\N
14202	0	0	\N
14203	0	0	\N
14204	0	0	\N
14205	0	0	\N
14206	0	0	\N
14207	0	0	\N
14208	0	0	\N
14209	0	0	\N
14210	0	0	\N
14211	0	0	\N
14212	0	0	\N
14213	0	0	\N
14214	0	0	\N
14215	0	0	\N
14216	0	0	\N
14217	0	0	\N
14218	0	0	\N
14219	0	0	\N
14220	0	0	\N
14221	0	0	\N
14222	0	0	\N
14223	0	0	\N
14224	0	0	\N
14225	0	0	\N
14226	0	0	\N
14227	0	0	\N
14228	0	0	\N
14229	0	0	\N
14230	0	0	\N
14231	0	0	\N
14232	0	0	\N
14233	0	0	\N
14234	0	0	\N
14235	0	0	\N
14236	0	0	\N
14237	0	0	\N
14238	0	0	\N
14239	0	0	\N
14240	0	0	\N
14241	0	0	\N
14242	0	0	\N
14243	0	0	\N
14244	0	0	\N
14245	0	0	\N
14246	0	0	\N
14247	0	0	\N
14248	0	0	\N
14249	0	0	\N
14250	0	0	\N
14251	0	0	\N
14252	0	0	\N
14253	0	0	\N
14254	0	0	\N
14255	0	0	\N
14256	0	0	\N
14257	0	0	\N
14258	0	0	\N
14259	0	0	\N
14260	0	0	\N
14261	0	0	\N
14262	0	0	\N
14263	0	0	\N
14264	0	0	\N
14265	0	0	\N
14266	0	0	\N
14267	0	0	\N
14268	0	0	\N
14269	0	0	\N
14270	0	0	\N
14271	0	0	\N
14272	0	0	\N
14273	0	0	\N
14274	0	0	\N
14275	0	0	\N
14276	0	0	\N
14277	0	0	\N
14278	0	0	\N
14279	0	0	\N
14280	0	0	\N
14281	0	0	\N
14282	0	0	\N
14283	0	0	\N
14284	0	0	\N
14285	0	0	\N
14286	0	0	\N
14287	0	0	\N
14288	0	0	\N
14289	0	0	\N
14290	0	0	\N
14291	0	0	\N
14292	0	0	\N
14293	0	0	\N
14294	0	0	\N
14295	0	0	\N
14296	0	0	\N
14297	0	0	\N
14298	0	0	\N
14299	0	0	\N
14300	0	0	\N
14301	0	0	\N
14302	0	0	\N
14303	0	0	\N
14304	0	0	\N
14305	0	0	\N
14306	0	0	\N
14307	0	0	\N
14308	0	0	\N
14309	0	0	\N
14310	0	0	\N
14311	0	0	\N
14312	0	0	\N
14313	0	0	\N
14314	0	0	\N
14315	0	0	\N
14316	0	0	\N
14317	0	0	\N
14318	0	0	\N
14319	0	0	\N
14320	0	0	\N
14321	0	0	\N
14322	0	0	\N
14323	0	0	\N
14324	0	0	\N
14325	0	0	\N
14326	0	0	\N
14327	0	0	\N
14328	0	0	\N
14329	0	0	\N
14330	0	0	\N
14331	0	0	\N
14332	0	0	\N
14333	0	0	\N
14334	0	0	\N
14335	0	0	\N
14336	0	0	\N
14337	0	0	\N
14338	0	0	\N
14339	0	0	\N
14340	0	0	\N
14341	0	0	\N
14342	0	0	\N
14343	0	0	\N
14344	0	0	\N
14345	0	0	\N
14346	0	0	\N
14347	0	0	\N
14348	0	0	\N
14349	0	0	\N
14350	0	0	\N
14351	0	0	\N
14352	0	0	\N
14353	0	0	\N
14354	0	0	\N
14355	0	0	\N
14356	0	0	\N
14357	0	0	\N
14358	0	0	\N
14359	0	0	\N
14360	0	0	\N
14361	0	0	\N
14362	0	0	\N
14363	0	0	\N
14364	0	0	\N
14365	0	0	\N
14366	0	0	\N
14367	0	0	\N
14368	0	0	\N
14369	0	0	\N
14370	0	0	\N
14371	0	0	\N
14372	0	0	\N
14373	0	0	\N
14374	0	0	\N
14375	0	0	\N
14376	0	0	\N
14377	0	0	\N
14378	0	0	\N
14379	0	0	\N
14380	0	0	\N
14381	0	0	\N
14382	0	0	\N
14383	0	0	\N
14384	0	0	\N
14385	0	0	\N
14386	0	0	\N
14387	0	0	\N
14388	0	0	\N
14389	0	0	\N
14390	0	0	\N
14391	0	0	\N
14392	0	0	\N
14393	0	0	\N
14394	0	0	\N
14395	0	0	\N
14396	0	0	\N
14397	0	0	\N
14398	0	0	\N
14399	0	0	\N
14400	0	0	\N
14401	0	0	\N
14402	0	0	\N
14403	0	0	\N
14404	0	0	\N
14405	0	0	\N
14406	0	0	\N
14407	0	0	\N
14408	0	0	\N
14409	0	0	\N
14410	0	0	\N
14411	0	0	\N
14412	0	0	\N
14413	0	0	\N
14414	0	0	\N
14415	0	0	\N
14416	0	0	\N
14417	0	0	\N
14418	0	0	\N
14419	0	0	\N
14420	0	0	\N
14421	0	0	\N
14422	0	0	\N
14423	0	0	\N
14424	0	0	\N
14425	0	0	\N
14426	0	0	\N
14427	0	0	\N
14428	0	0	\N
14429	0	0	\N
14430	0	0	\N
14431	0	0	\N
14432	0	0	\N
14433	0	0	\N
14434	0	0	\N
14435	0	0	\N
14436	0	0	\N
14437	0	0	\N
14438	0	0	\N
14439	0	0	\N
14440	0	0	\N
14441	0	0	\N
14442	0	0	\N
14443	0	0	\N
14444	0	0	\N
14445	0	0	\N
14446	0	0	\N
14447	0	0	\N
14448	0	0	\N
14449	0	0	\N
14450	0	0	\N
14451	0	0	\N
14452	0	0	\N
14453	0	0	\N
14454	0	0	\N
14455	0	0	\N
14456	0	0	\N
14457	0	0	\N
14458	0	0	\N
14459	0	0	\N
14460	0	0	\N
14461	0	0	\N
14462	0	0	\N
14463	0	0	\N
14464	0	0	\N
14465	0	0	\N
14466	0	0	\N
14467	0	0	\N
14468	0	0	\N
14469	0	0	\N
14470	0	0	\N
14471	0	0	\N
14472	0	0	\N
14473	0	0	\N
14474	0	0	\N
14475	0	0	\N
14476	0	0	\N
14477	0	0	\N
14478	0	0	\N
14479	0	0	\N
14480	0	0	\N
14481	0	0	\N
14482	0	0	\N
14483	0	0	\N
14484	0	0	\N
14485	0	0	\N
14486	0	0	\N
14487	0	0	\N
14488	0	0	\N
14489	0	0	\N
14490	0	0	\N
14491	0	0	\N
14492	0	0	\N
14493	0	0	\N
14494	0	0	\N
14495	0	0	\N
14496	0	0	\N
14497	0	0	\N
14498	0	0	\N
14499	0	0	\N
14500	0	0	\N
14501	0	0	\N
14502	0	0	\N
14503	0	0	\N
14504	0	0	\N
14505	0	0	\N
14506	0	0	\N
14507	0	0	\N
14508	0	0	\N
14509	0	0	\N
14510	0	0	\N
14511	0	0	\N
14512	0	0	\N
14513	0	0	\N
14514	0	0	\N
14515	0	0	\N
14516	0	0	\N
14517	0	0	\N
14518	0	0	\N
14519	0	0	\N
14520	0	0	\N
14521	0	0	\N
14522	0	0	\N
14523	0	0	\N
14524	0	0	\N
14525	0	0	\N
14526	0	0	\N
14527	0	0	\N
14528	0	0	\N
14529	0	0	\N
14530	0	0	\N
14531	0	0	\N
14532	0	0	\N
14533	0	0	\N
14534	0	0	\N
14535	0	0	\N
14536	0	0	\N
14537	0	0	\N
14538	0	0	\N
14539	0	0	\N
14540	0	0	\N
14541	0	0	\N
14542	0	0	\N
14543	0	0	\N
14544	0	0	\N
14545	0	0	\N
14546	0	0	\N
14547	0	0	\N
14548	0	0	\N
14549	0	0	\N
14550	0	0	\N
14551	0	0	\N
14552	0	0	\N
14553	0	0	\N
14554	0	0	\N
14555	0	0	\N
14556	0	0	\N
14557	0	0	\N
14558	0	0	\N
14559	0	0	\N
14560	0	0	\N
14561	0	0	\N
14562	0	0	\N
14563	0	0	\N
14564	0	0	\N
14565	0	0	\N
14566	0	0	\N
14567	0	0	\N
14568	0	0	\N
14569	0	0	\N
14570	0	0	\N
14571	0	0	\N
14572	0	0	\N
14573	0	0	\N
14574	0	0	\N
14575	0	0	\N
14576	0	0	\N
14577	0	0	\N
14578	0	0	\N
14579	0	0	\N
14580	0	0	\N
14581	0	0	\N
14582	0	0	\N
14583	0	0	\N
14584	0	0	\N
14585	0	0	\N
14586	0	0	\N
14587	0	0	\N
14588	0	0	\N
14589	0	0	\N
14590	0	0	\N
14591	0	0	\N
14592	0	0	\N
14593	0	0	\N
14594	0	0	\N
14595	0	0	\N
14596	0	0	\N
14597	0	0	\N
14598	0	0	\N
14599	0	0	\N
14600	0	0	\N
14601	0	0	\N
14602	0	0	\N
14603	0	0	\N
14604	0	0	\N
14605	0	0	\N
14606	0	0	\N
14607	0	0	\N
14608	0	0	\N
14609	0	0	\N
14610	0	0	\N
14611	0	0	\N
14612	0	0	\N
14613	0	0	\N
14614	0	0	\N
14615	0	0	\N
14616	0	0	\N
14617	0	0	\N
14618	0	0	\N
14619	0	0	\N
14620	0	0	\N
14621	0	0	\N
14622	0	0	\N
14623	0	0	\N
14624	0	0	\N
14625	0	0	\N
14626	0	0	\N
14627	0	0	\N
14628	0	0	\N
14629	0	0	\N
14630	0	0	\N
14631	0	0	\N
14632	0	0	\N
14633	0	0	\N
14634	0	0	\N
14635	0	0	\N
14636	0	0	\N
14637	0	0	\N
14638	0	0	\N
14639	0	0	\N
14640	0	0	\N
14641	0	0	\N
14642	0	0	\N
14643	0	0	\N
14644	0	0	\N
14645	0	0	\N
14646	0	0	\N
14647	0	0	\N
14648	0	0	\N
14649	0	0	\N
14650	0	0	\N
14651	0	0	\N
14652	0	0	\N
14653	0	0	\N
14654	0	0	\N
14655	0	0	\N
14656	0	0	\N
14657	0	0	\N
14658	0	0	\N
14659	0	0	\N
14660	0	0	\N
14661	0	0	\N
14662	0	0	\N
14663	0	0	\N
14664	0	0	\N
14665	0	0	\N
14666	0	0	\N
14667	0	0	\N
14668	0	0	\N
14669	0	0	\N
14670	0	0	\N
14671	0	0	\N
14672	0	0	\N
14673	0	0	\N
14674	0	0	\N
14675	0	0	\N
14676	0	0	\N
14677	0	0	\N
14678	0	0	\N
14679	0	0	\N
14680	0	0	\N
14681	0	0	\N
14682	0	0	\N
14683	0	0	\N
14684	0	0	\N
14685	0	0	\N
14686	0	0	\N
14687	0	0	\N
14688	0	0	\N
14689	0	0	\N
14690	0	0	\N
14691	0	0	\N
14692	0	0	\N
14693	0	0	\N
14694	0	0	\N
14695	0	0	\N
14696	0	0	\N
14697	0	0	\N
14698	0	0	\N
14699	0	0	\N
14700	0	0	\N
14701	0	0	\N
14702	0	0	\N
14703	0	0	\N
14704	0	0	\N
14705	0	0	\N
14706	0	0	\N
14707	0	0	\N
14708	0	0	\N
14709	0	0	\N
14710	0	0	\N
14711	0	0	\N
14712	0	0	\N
14713	0	0	\N
14714	0	0	\N
14715	0	0	\N
14716	0	0	\N
14717	0	0	\N
14718	0	0	\N
14719	0	0	\N
14720	0	0	\N
14721	0	0	\N
14722	0	0	\N
14723	0	0	\N
14724	0	0	\N
14725	0	0	\N
14726	0	0	\N
14727	0	0	\N
14728	0	0	\N
14729	0	0	\N
14730	0	0	\N
14731	0	0	\N
14732	0	0	\N
14733	0	0	\N
14734	0	0	\N
14735	0	0	\N
14736	0	0	\N
14737	0	0	\N
14738	0	0	\N
14739	0	0	\N
14740	0	0	\N
14741	0	0	\N
14742	0	0	\N
14743	0	0	\N
14744	0	0	\N
14745	0	0	\N
14746	0	0	\N
14747	0	0	\N
14748	0	0	\N
14749	0	0	\N
14750	0	0	\N
14751	0	0	\N
14752	0	0	\N
14753	0	0	\N
14754	0	0	\N
14755	0	0	\N
14756	0	0	\N
14757	0	0	\N
14758	0	0	\N
14759	0	0	\N
14760	0	0	\N
14761	0	0	\N
14762	0	0	\N
14763	0	0	\N
14764	0	0	\N
14765	0	0	\N
14766	0	0	\N
14767	0	0	\N
14768	0	0	\N
14769	0	0	\N
14770	0	0	\N
14771	0	0	\N
14772	0	0	\N
14773	0	0	\N
14774	0	0	\N
14775	0	0	\N
14776	0	0	\N
14777	0	0	\N
14778	0	0	\N
14779	0	0	\N
14780	0	0	\N
14781	0	0	\N
14782	0	0	\N
14783	0	0	\N
14784	0	0	\N
14785	0	0	\N
14786	0	0	\N
14787	0	0	\N
14788	0	0	\N
14789	0	0	\N
14790	0	0	\N
14791	0	0	\N
14792	0	0	\N
14793	0	0	\N
14794	0	0	\N
14795	0	0	\N
14796	0	0	\N
14797	0	0	\N
14798	0	0	\N
14799	0	0	\N
14800	0	0	\N
14801	0	0	\N
14802	0	0	\N
14803	0	0	\N
14804	0	0	\N
14805	0	0	\N
14806	0	0	\N
14807	0	0	\N
14808	0	0	\N
14809	0	0	\N
14810	0	0	\N
14811	0	0	\N
14812	0	0	\N
14813	0	0	\N
14814	0	0	\N
14815	0	0	\N
14816	0	0	\N
14817	0	0	\N
14818	0	0	\N
14819	0	0	\N
14820	0	0	\N
14821	0	0	\N
14822	0	0	\N
14823	0	0	\N
14824	0	0	\N
14825	0	0	\N
14826	0	0	\N
14827	0	0	\N
14828	0	0	\N
14829	0	0	\N
14830	0	0	\N
14831	0	0	\N
14832	0	0	\N
14833	0	0	\N
14834	0	0	\N
14835	0	0	\N
14836	0	0	\N
14837	0	0	\N
14838	0	0	\N
14839	0	0	\N
14840	0	0	\N
14841	0	0	\N
14842	0	0	\N
14843	0	0	\N
14844	0	0	\N
14845	0	0	\N
14846	0	0	\N
14847	0	0	\N
14848	0	0	\N
14849	0	0	\N
14850	0	0	\N
14851	0	0	\N
14852	0	0	\N
14853	0	0	\N
14854	0	0	\N
14855	0	0	\N
14856	0	0	\N
14857	0	0	\N
14858	0	0	\N
14859	0	0	\N
14860	0	0	\N
14861	0	0	\N
14862	0	0	\N
14863	0	0	\N
14864	0	0	\N
14865	0	0	\N
14866	0	0	\N
14867	0	0	\N
14868	0	0	\N
14869	0	0	\N
14870	0	0	\N
14871	0	0	\N
14872	0	0	\N
14873	0	0	\N
14874	0	0	\N
14875	0	0	\N
14876	0	0	\N
14877	0	0	\N
14878	0	0	\N
14879	0	0	\N
14880	0	0	\N
14881	0	0	\N
14882	0	0	\N
14883	0	0	\N
14884	0	0	\N
14885	0	0	\N
14886	0	0	\N
14887	0	0	\N
14888	0	0	\N
14889	0	0	\N
14890	0	0	\N
14891	0	0	\N
14892	0	0	\N
14893	0	0	\N
14894	0	0	\N
14895	0	0	\N
14896	0	0	\N
14897	0	0	\N
14898	0	0	\N
14899	0	0	\N
14900	0	0	\N
14901	0	0	\N
14902	0	0	\N
14903	0	0	\N
14904	0	0	\N
14905	0	0	\N
14906	0	0	\N
14907	0	0	\N
14908	0	0	\N
14909	0	0	\N
14910	0	0	\N
14911	0	0	\N
14912	0	0	\N
14913	0	0	\N
14914	0	0	\N
14915	0	0	\N
14916	0	0	\N
14917	0	0	\N
14918	0	0	\N
14919	0	0	\N
14920	0	0	\N
14921	0	0	\N
14922	0	0	\N
14923	0	0	\N
14924	0	0	\N
14925	0	0	\N
14926	0	0	\N
14927	0	0	\N
14928	0	0	\N
14929	0	0	\N
14930	0	0	\N
14931	0	0	\N
14932	0	0	\N
14933	0	0	\N
14934	0	0	\N
14935	0	0	\N
14936	0	0	\N
14937	0	0	\N
14938	0	0	\N
14939	0	0	\N
14940	0	0	\N
14941	0	0	\N
14942	0	0	\N
14943	0	0	\N
14944	0	0	\N
14945	0	0	\N
14946	0	0	\N
14947	0	0	\N
14948	0	0	\N
14949	0	0	\N
14950	0	0	\N
14951	0	0	\N
14952	0	0	\N
14953	0	0	\N
14954	0	0	\N
14955	0	0	\N
14956	0	0	\N
14957	0	0	\N
14958	0	0	\N
14959	0	0	\N
14960	0	0	\N
14961	0	0	\N
14962	0	0	\N
14963	0	0	\N
14964	0	0	\N
14965	0	0	\N
14966	0	0	\N
14967	0	0	\N
14968	0	0	\N
14969	0	0	\N
14970	0	0	\N
14971	0	0	\N
14972	0	0	\N
14973	0	0	\N
14974	0	0	\N
14975	0	0	\N
14976	0	0	\N
14977	0	0	\N
14978	0	0	\N
14979	0	0	\N
14980	0	0	\N
14981	0	0	\N
14982	0	0	\N
14983	0	0	\N
14984	0	0	\N
14985	0	0	\N
14986	0	0	\N
14987	0	0	\N
14988	0	0	\N
14989	0	0	\N
14990	0	0	\N
14991	0	0	\N
14992	0	0	\N
14993	0	0	\N
14994	0	0	\N
14995	0	0	\N
14996	0	0	\N
14997	0	0	\N
14998	0	0	\N
14999	0	0	\N
15000	0	0	\N
15001	0	0	\N
15002	0	0	\N
15003	0	0	\N
15004	0	0	\N
15005	0	0	\N
15006	0	0	\N
15007	0	0	\N
15008	0	0	\N
15009	0	0	\N
15010	0	0	\N
15011	0	0	\N
15012	0	0	\N
15013	0	0	\N
15014	0	0	\N
15015	0	0	\N
15016	0	0	\N
15017	0	0	\N
15018	0	0	\N
15019	0	0	\N
15020	0	0	\N
15021	0	0	\N
15022	0	0	\N
15023	0	0	\N
15024	0	0	\N
15025	0	0	\N
15026	0	0	\N
15027	0	0	\N
15028	0	0	\N
15029	0	0	\N
15030	0	0	\N
15031	0	0	\N
15032	0	0	\N
15033	0	0	\N
15034	0	0	\N
15035	0	0	\N
15036	0	0	\N
15037	0	0	\N
15038	0	0	\N
15039	0	0	\N
15040	0	0	\N
15041	0	0	\N
15042	0	0	\N
15043	0	0	\N
15044	0	0	\N
15045	0	0	\N
15046	0	0	\N
15047	0	0	\N
15048	0	0	\N
15049	0	0	\N
15050	0	0	\N
15051	0	0	\N
15052	0	0	\N
15053	0	0	\N
15054	0	0	\N
15055	0	0	\N
15056	0	0	\N
15057	0	0	\N
15058	0	0	\N
15059	0	0	\N
15060	0	0	\N
15061	0	0	\N
15062	0	0	\N
15063	0	0	\N
15064	0	0	\N
15065	0	0	\N
15066	0	0	\N
15067	0	0	\N
15068	0	0	\N
15069	0	0	\N
15070	0	0	\N
15071	0	0	\N
15072	0	0	\N
15073	0	0	\N
15074	0	0	\N
15075	0	0	\N
15076	0	0	\N
15077	0	0	\N
15078	0	0	\N
15079	0	0	\N
15080	0	0	\N
15081	0	0	\N
15082	0	0	\N
15083	0	0	\N
15084	0	0	\N
15085	0	0	\N
15086	0	0	\N
15087	0	0	\N
15088	0	0	\N
15089	0	0	\N
15090	0	0	\N
15091	0	0	\N
15092	0	0	\N
15093	0	0	\N
15094	0	0	\N
15095	0	0	\N
15096	0	0	\N
15097	0	0	\N
15098	0	0	\N
15099	0	0	\N
15100	0	0	\N
15101	0	0	\N
15102	0	0	\N
15103	0	0	\N
15104	0	0	\N
15105	0	0	\N
15106	0	0	\N
15107	0	0	\N
15108	0	0	\N
15109	0	0	\N
15110	0	0	\N
15111	0	0	\N
15112	0	0	\N
15113	0	0	\N
15114	0	0	\N
15115	0	0	\N
15116	0	0	\N
15117	0	0	\N
15118	0	0	\N
15119	0	0	\N
15120	0	0	\N
15121	0	0	\N
15122	0	0	\N
15123	0	0	\N
15124	0	0	\N
15125	0	0	\N
15126	0	0	\N
15127	0	0	\N
15128	0	0	\N
15129	0	0	\N
15130	0	0	\N
15131	0	0	\N
15132	0	0	\N
15133	0	0	\N
15134	0	0	\N
15135	0	0	\N
15136	0	0	\N
15137	0	0	\N
15138	0	0	\N
15139	0	0	\N
15140	0	0	\N
15141	0	0	\N
15142	0	0	\N
15143	0	0	\N
15144	0	0	\N
15145	0	0	\N
15146	0	0	\N
15147	0	0	\N
15148	0	0	\N
15149	0	0	\N
15150	0	0	\N
15151	0	0	\N
15152	0	0	\N
15153	0	0	\N
15154	0	0	\N
15155	0	0	\N
15156	0	0	\N
15157	0	0	\N
15158	0	0	\N
15159	0	0	\N
15160	0	0	\N
15161	0	0	\N
15162	0	0	\N
15163	0	0	\N
15164	0	0	\N
15165	0	0	\N
15166	0	0	\N
15167	0	0	\N
15168	0	0	\N
15169	0	0	\N
15170	0	0	\N
15171	0	0	\N
15172	0	0	\N
15173	0	0	\N
15174	0	0	\N
15175	0	0	\N
15176	0	0	\N
15177	0	0	\N
15178	0	0	\N
15179	0	0	\N
15180	0	0	\N
15181	0	0	\N
15182	0	0	\N
15183	0	0	\N
15184	0	0	\N
15185	0	0	\N
15186	0	0	\N
15187	0	0	\N
15188	0	0	\N
15189	0	0	\N
15190	0	0	\N
15191	0	0	\N
15192	0	0	\N
15193	0	0	\N
15194	0	0	\N
15195	0	0	\N
15196	0	0	\N
15197	0	0	\N
15198	0	0	\N
15199	0	0	\N
15200	0	0	\N
15201	0	0	\N
15202	0	0	\N
15203	0	0	\N
15204	0	0	\N
15205	0	0	\N
15206	0	0	\N
15207	0	0	\N
15208	0	0	\N
15209	0	0	\N
15210	0	0	\N
15211	0	0	\N
15212	0	0	\N
15213	0	0	\N
15214	0	0	\N
15215	0	0	\N
15216	0	0	\N
15217	0	0	\N
15218	0	0	\N
15219	0	0	\N
15220	0	0	\N
15221	0	0	\N
15222	0	0	\N
15223	0	0	\N
15224	0	0	\N
15225	0	0	\N
15226	0	0	\N
15227	0	0	\N
15228	0	0	\N
15229	0	0	\N
15230	0	0	\N
15231	0	0	\N
15232	0	0	\N
15233	0	0	\N
15234	0	0	\N
15235	0	0	\N
15236	0	0	\N
15237	0	0	\N
15238	0	0	\N
15239	0	0	\N
15240	0	0	\N
15241	0	0	\N
15242	0	0	\N
15243	0	0	\N
15244	0	0	\N
15245	0	0	\N
15246	0	0	\N
15247	0	0	\N
15248	0	0	\N
15249	0	0	\N
15250	0	0	\N
15251	0	0	\N
15252	0	0	\N
15253	0	0	\N
15254	0	0	\N
15255	0	0	\N
15256	0	0	\N
15257	0	0	\N
15258	0	0	\N
15259	0	0	\N
15260	0	0	\N
15261	0	0	\N
15262	0	0	\N
15263	0	0	\N
15264	0	0	\N
15265	0	0	\N
15266	0	0	\N
15267	0	0	\N
15268	0	0	\N
15269	0	0	\N
15270	0	0	\N
15271	0	0	\N
15272	0	0	\N
15273	0	0	\N
15274	0	0	\N
15275	0	0	\N
15276	0	0	\N
15277	0	0	\N
15278	0	0	\N
15279	0	0	\N
15280	0	0	\N
15281	0	0	\N
15282	0	0	\N
15283	0	0	\N
15284	0	0	\N
15285	0	0	\N
15286	0	0	\N
15287	0	0	\N
15288	0	0	\N
15289	0	0	\N
15290	0	0	\N
15291	0	0	\N
15292	0	0	\N
15293	0	0	\N
15294	0	0	\N
15295	0	0	\N
15296	0	0	\N
15297	0	0	\N
15298	0	0	\N
15299	0	0	\N
15300	0	0	\N
15301	0	0	\N
15302	0	0	\N
15303	0	0	\N
15304	0	0	\N
15305	0	0	\N
15306	0	0	\N
15307	0	0	\N
15308	0	0	\N
15309	0	0	\N
15310	0	0	\N
15311	0	0	\N
15312	0	0	\N
15313	0	0	\N
15314	0	0	\N
15315	0	0	\N
15316	0	0	\N
15317	0	0	\N
15318	0	0	\N
15319	0	0	\N
15320	0	0	\N
15321	0	0	\N
15322	0	0	\N
15323	0	0	\N
15324	0	0	\N
15325	0	0	\N
15326	0	0	\N
15327	0	0	\N
15328	0	0	\N
15329	0	0	\N
15330	0	0	\N
15331	0	0	\N
15332	0	0	\N
15333	0	0	\N
15334	0	0	\N
15335	0	0	\N
15336	0	0	\N
15337	0	0	\N
15338	0	0	\N
15339	0	0	\N
15340	0	0	\N
15341	0	0	\N
15342	0	0	\N
15343	0	0	\N
15344	0	0	\N
15345	0	0	\N
15346	0	0	\N
15347	0	0	\N
15348	0	0	\N
15349	0	0	\N
15350	0	0	\N
15351	0	0	\N
15352	0	0	\N
15353	0	0	\N
15354	0	0	\N
15355	0	0	\N
15356	0	0	\N
15357	0	0	\N
15358	0	0	\N
15359	0	0	\N
15360	0	0	\N
15361	0	0	\N
15362	0	0	\N
15363	0	0	\N
15364	0	0	\N
15365	0	0	\N
15366	0	0	\N
15367	0	0	\N
15368	0	0	\N
15369	0	0	\N
15370	0	0	\N
15371	0	0	\N
15372	0	0	\N
15373	0	0	\N
15374	0	0	\N
15375	0	0	\N
15376	0	0	\N
15377	0	0	\N
15378	0	0	\N
15379	0	0	\N
15380	0	0	\N
15381	0	0	\N
15382	0	0	\N
15383	0	0	\N
15384	0	0	\N
15385	0	0	\N
15386	0	0	\N
15387	0	0	\N
15388	0	0	\N
15389	0	0	\N
15390	0	0	\N
15391	0	0	\N
15392	0	0	\N
